datetime,cash,commission,total,BTCUSDT,benchmark_price,returns,benchmark_returns,equity_curve_norm
2022-01-24T00:00:00.000000,10000.0,0.0,10000.0,0.0,88.56915976970525,0.0,0.0007774936371781917,1.0
2022-01-25T00:00:00.000000,10000.0,0.0,10000.0,0.0,87.19986619226816,0.0,-0.015460162216707091,1.0
2022-01-26T00:00:00.000000,10000.0,0.0,10000.0,0.0,87.07548943941383,0.0,-0.0014263410975894344,1.0
2022-01-27T00:00:00.000000,10000.0,0.0,10000.0,0.0,86.33024284550811,0.0,-0.008558626528585331,1.0
2022-01-28T00:00:00.000000,10000.0,0.0,10000.0,0.0,83.34051157174727,0.0,-0.03463133167725589,1.0
2022-01-29T00:00:00.000000,10000.0,0.0,10000.0,0.0,86.67783042666373,0.0,0.040044376881984776,1.0
2022-01-30T00:00:00.000000,10000.0,0.0,10000.0,0.0,84.16162181133782,0.0,-0.029029436972984907,1.0
2022-01-31T00:00:00.000000,10000.0,0.0,10000.0,0.0,82.73495800779641,0.0,-0.016951477084644576,1.0
2022-02-01T00:00:00.000000,10000.0,0.0,10000.0,0.0,83.14200208686894,0.0,0.004919855994054859,1.0
2022-02-02T00:00:00.000000,10000.0,0.0,10000.0,0.0,85.3442148408167,0.0,0.026487367379568666,1.0
2022-02-03T00:00:00.000000,10000.0,0.0,10000.0,0.0,85.69774350467655,0.0,0.0041423858022391616,1.0
2022-02-04T00:00:00.000000,10000.0,0.0,10000.0,0.0,87.02143883798041,0.0,0.015446093201177758,1.0
2022-02-05T00:00:00.000000,10000.0,0.0,10000.0,0.0,81.87160167689608,0.0,-0.05917894750823971,1.0
2022-02-06T00:00:00.000000,10000.0,0.0,10000.0,0.0,84.21346602689825,0.0,0.02860411060778155,1.0
2022-02-07T00:00:00.000000,10000.0,0.0,10000.0,0.0,87.73996731963553,0.0,0.04187574100810547,1.0
2022-02-08T00:00:00.000000,10000.0,0.0,10000.0,0.0,87.98378280326547,0.0,0.0027788417420048506,1.0
2022-02-09T00:00:00.000000,10000.0,0.0,10000.0,0.0,89.53584563061479,0.0,0.017640328454844673,1.0
2022-02-10T00:00:00.000000,10000.0,0.0,10000.0,0.0,87.03772818904547,0.0,-0.027900752195667483,1.0
2022-02-11T00:00:00.000000,10000.0,0.0,10000.0,0.0,87.36631388364621,0.0,0.003775209916865715,1.0
2022-02-12T00:00:00.000000,10000.0,0.0,10000.0,0.0,85.3452476786259,0.0,-0.023133243411321655,1.0
2022-02-13T00:00:00.000000,10000.0,0.0,10000.0,0.0,84.32760595908488,0.0,-0.011923824081840227,1.0
2022-02-14T00:00:00.000000,10000.0,0.0,10000.0,0.0,85.33705775489017,0.0,0.011970597105473015,1.0
2022-02-15T00:00:00.000000,10000.0,0.0,10000.0,0.0,86.85530870237517,0.0,0.017791226782692758,1.0
2022-02-16T00:00:00.000000,10000.0,0.0,10000.0,0.0,91.67752570043797,0.0,0.05552011811490954,1.0
2022-02-17T00:00:00.000000,10000.0,0.0,10000.0,0.0,93.09890693995018,0.0,0.015504140503929682,1.0
2022-02-18T00:00:00.000000,10000.0,0.0,10000.0,0.0,91.26598157050944,0.0,-0.019687936514904532,1.0
2022-02-19T00:00:00.000000,10000.0,0.0,10000.0,0.0,92.1479997270853,0.0,0.00966425979755059,1.0
2022-02-20T00:00:00.000000,10000.0,0.0,10000.0,0.0,93.78881459699068,0.0,0.017806299374538464,1.0
2022-02-21T00:00:00.000000,10000.0,0.0,10000.0,0.0,92.45100642453194,0.0,-0.014264048204546357,1.0
2022-02-22T00:00:00.000000,10000.0,0.0,10000.0,0.0,91.53088495296699,0.0,-0.009952530612157827,1.0
2022-02-23T00:00:00.000000,10000.0,0.0,10000.0,0.0,91.817657186589,0.0,0.0031330652355144864,1.0
2022-02-24T00:00:00.000000,10000.0,0.0,10000.0,0.0,93.29219412071471,0.0,0.016059404904322495,1.0
2022-02-25T00:00:00.000000,10000.0,0.0,10000.0,0.0,94.0928664777554,0.0,0.008582415330532993,1.0
2022-02-26T00:00:00.000000,10000.0,0.0,10000.0,0.0,96.30294127009267,0.0,0.023488228970681504,1.0
2022-02-27T00:00:00.000000,10000.0,0.0,10000.0,0.0,97.91895340692422,0.0,0.016780506550669632,1.0
2022-02-28T00:00:00.000000,10000.0,0.0,10000.0,0.0,94.23316240088207,0.0,-0.037641241841352396,1.0
2022-03-01T00:00:00.000000,10000.0,0.0,10000.0,0.0,95.45025940547832,0.0,0.012915803455884679,1.0
2022-03-02T00:00:00.000000,10000.0,0.0,10000.0,0.0,98.42219429567524,0.0,0.03113595404253398,1.0
2022-03-03T00:00:00.000000,10000.0,0.0,10000.0,0.0,100.7811847923439,0.0,0.023968074615181682,1.0
2022-03-04T00:00:00.000000,10000.0,0.0,10000.0,0.0,102.17818858841947,0.0,0.013861752061697407,1.0
2022-03-05T00:00:00.000000,10000.0,0.0,10000.0,0.0,102.0551652264466,0.0,-0.0012040080536993626,1.0
2022-03-06T00:00:00.000000,10000.0,0.0,10000.0,0.0,103.65370470509923,0.0,0.015663484303863336,1.0
2022-03-07T00:00:00.000000,10000.0,0.0,10000.0,0.0,106.54853385267363,0.0,0.027927888885499602,1.0
2022-03-08T00:00:00.000000,10000.0,0.0,10000.0,0.0,105.97727404683205,0.0,-0.005361498513264087,1.0
2022-03-09T00:00:00.000000,10000.0,0.0,10000.0,0.0,104.83610797750855,0.0,-0.010768026254564867,1.0
2022-03-10T00:00:00.000000,10000.0,0.0,10000.0,0.0,103.49521425049856,0.0,-0.012790380651079286,1.0
2022-03-11T00:00:00.000000,10000.0,0.0,10000.0,0.0,104.824218336141,0.0,0.01284121295140984,1.0
2022-03-12T00:00:00.000000,10000.0,0.0,10000.0,0.0,103.59620829867477,0.0,-0.011714945810789261,1.0
2022-03-13T00:00:00.000000,10000.0,0.0,10000.0,0.0,107.80545800483533,0.0,0.04063131050149071,1.0
2022-03-14T00:00:00.000000,10000.0,0.0,10000.0,0.0,107.16331601147137,0.0,-0.005956488708903426,1.0
2022-03-15T00:00:00.000000,10000.0,0.0,10000.0,0.0,105.9848425497675,0.0,-0.010996985774289675,1.0
2022-03-16T00:00:00.000000,10000.0,0.0,10000.0,0.0,108.72551801845687,0.0,0.02585912667089557,1.0
2022-03-17T00:00:00.000000,10000.0,0.0,10000.0,0.0,113.69680873519837,0.0,0.045723311393168965,1.0
2022-03-18T00:00:00.000000,10000.0,0.0,10000.0,0.0,112.35430834443837,0.0,-0.011807722711784398,1.0
2022-03-19T00:00:00.000000,10000.0,0.0,10000.0,0.0,115.34310917251842,0.0,0.026601568485629036,1.0
2022-03-20T00:00:00.000000,10000.0,0.0,10000.0,0.0,114.18674646248608,0.0,-0.010025416501498768,1.0
2022-03-21T00:00:00.000000,10000.0,0.0,10000.0,0.0,108.99885348026558,0.0,-0.04543340749204102,1.0
2022-03-22T00:00:00.000000,10000.0,0.0,10000.0,0.0,108.8126957899441,0.0,-0.0017078866830024392,1.0
2022-03-23T00:00:00.000000,10000.0,0.0,10000.0,0.0,106.1662992882023,0.0,-0.024320659299265066,1.0
2022-03-24T00:00:00.000000,10000.0,0.0,10000.0,0.0,107.39018946621172,0.0,0.01152804784771688,1.0
2022-03-25T00:00:00.000000,10000.0,0.0,10000.0,0.0,108.16420591347307,0.0,0.007207515426768805,1.0
2022-03-26T00:00:00.000000,10000.0,0.0,10000.0,0.0,107.9133107080452,0.0,-0.00231957701079572,1.0
2022-03-27T00:00:00.000000,10000.0,0.0,10000.0,0.0,112.87418973293896,0.0,0.04597096495644731,1.0
2022-03-28T00:00:00.000000,10000.0,0.0,10000.0,0.0,113.82966856225939,0.0,0.008464989485914324,1.0
2022-03-29T00:00:00.000000,10000.0,0.0,10000.0,0.0,113.89153018164801,0.0,0.0005434577836338618,1.0
2022-03-30T00:00:00.000000,10000.0,0.0,10000.0,0.0,116.41999002896276,0.0,0.022200595981826353,1.0
2022-03-31T00:00:00.000000,10000.0,0.0,10000.0,0.0,112.8176388746978,0.0,-0.03094272000340118,1.0
2022-04-01T00:00:00.000000,10000.0,0.0,10000.0,0.0,112.90049889299272,0.0,0.0007344597805928049,1.0
2022-04-02T00:00:00.000000,10000.0,0.0,10000.0,0.0,112.29733747492239,0.0,-0.005342415879331109,1.0
2022-04-03T00:00:00.000000,10000.0,0.0,10000.0,0.0,112.12300002779482,0.0,-0.0015524628726527208,1.0
2022-04-04T00:00:00.000000,10000.0,0.0,10000.0,0.0,113.40718575040762,0.0,0.011453365699227277,1.0
2022-04-05T00:00:00.000000,10000.0,0.0,10000.0,0.0,112.01436097384918,0.0,-0.012281627194451701,1.0
2022-04-06T00:00:00.000000,10000.0,0.0,10000.0,0.0,114.24709134833881,0.0,0.01993253682008583,1.0
2022-04-07T00:00:00.000000,10000.0,0.0,10000.0,0.0,112.19846038506286,0.0,-0.01793158091902479,1.0
2022-04-08T00:00:00.000000,10000.0,0.0,10000.0,0.0,109.5251025210939,0.0,-0.023827045886316525,1.0
2022-04-09T00:00:00.000000,10000.0,0.0,10000.0,0.0,109.34761546073088,0.0,-0.0016205148982064413,1.0
2022-04-10T00:00:00.000000,10000.0,0.0,10000.0,0.0,110.72521889482286,0.0,0.012598385692157212,1.0
2022-04-11T00:00:00.000000,10000.0,0.0,10000.0,0.0,110.70553095099386,0.0,-0.00017780903054885578,1.0
2022-04-12T00:00:00.000000,10000.0,0.0,10000.0,0.0,109.04596727404346,0.0,-0.014990792805871995,1.0
2022-04-13T00:00:00.000000,10000.0,0.0,10000.0,0.0,107.05894554470993,0.0,-0.018221872656142793,1.0
2022-04-14T00:00:00.000000,10000.0,0.0,10000.0,0.0,110.41051649325733,0.0,0.03130584680705381,1.0
2022-04-15T00:00:00.000000,10000.0,0.0,10000.0,0.0,113.27632494468816,0.0,0.02595593737310191,1.0
2022-04-16T00:00:00.000000,10000.0,0.0,10000.0,0.0,107.29287182702049,0.0,-0.052821744707813686,1.0
2022-04-17T00:00:00.000000,10000.0,0.0,10000.0,0.0,106.09573002500515,0.0,-0.01115770117464459,1.0
2022-04-18T00:00:00.000000,10000.0,0.0,10000.0,0.0,106.59207133851116,0.0,0.0046782402401022915,1.0
2022-04-19T00:00:00.000000,10000.0,0.0,10000.0,0.0,103.53881240870871,0.0,-0.028644334343649505,1.0
2022-04-20T00:00:00.000000,10000.0,0.0,10000.0,0.0,105.06278067702206,0.0,0.014718811553465065,1.0
2022-04-21T00:00:00.000000,10000.0,0.0,10000.0,0.0,105.29880391776139,0.0,0.0022464971821457625,1.0
2022-04-22T00:00:00.000000,10000.0,0.0,10000.0,0.0,102.94683816630378,0.0,-0.02233611080040855,1.0
2022-04-23T00:00:00.000000,10000.0,0.0,10000.0,0.0,102.32359115181292,0.0,-0.006054066599734159,1.0
2022-04-24T00:00:00.000000,10000.0,0.0,10000.0,0.0,100.88668445716523,0.0,-0.014042770376538243,1.0
2022-04-25T00:00:00.000000,10000.0,0.0,10000.0,0.0,100.59144353983466,0.0,-0.0029264607011238253,1.0
2022-04-26T00:00:00.000000,10000.0,0.0,10000.0,0.0,97.1771421147924,0.0,-0.03394226491729563,1.0
2022-04-27T00:00:00.000000,10000.0,0.0,10000.0,0.0,95.07807500670621,0.0,-0.021600420247043534,1.0
2022-04-28T00:00:00.000000,10000.0,0.0,10000.0,0.0,98.3544953034111,0.0,0.03446031376291313,1.0
2022-04-29T00:00:00.000000,10000.0,0.0,10000.0,0.0,100.19454581746514,0.0,0.01870835195054095,1.0
2022-04-30T00:00:00.000000,10000.0,0.0,10000.0,0.0,103.68741697837255,0.0,0.03486089120330702,1.0
2022-05-01T00:00:00.000000,10000.0,0.0,10000.0,0.0,96.89183492246252,0.0,-0.06553911992356291,1.0
2022-05-02T00:00:00.000000,10000.0,0.0,10000.0,0.0,98.35576998364175,0.0,0.0151089620952141,1.0
2022-05-03T00:00:00.000000,10000.0,0.0,10000.0,0.0,100.56139776072244,0.0,0.02242499629099062,1.0
2022-05-04T00:00:00.000000,10000.0,0.0,10000.0,0.0,102.75545896403014,0.0,0.021818125564724997,1.0
2022-05-05T00:00:00.000000,10000.0,0.0,10000.0,0.0,101.68376590534987,0.0,-0.010429548653521336,1.0
2022-05-06T00:00:00.000000,10000.0,0.0,10000.0,0.0,100.3748900089024,0.0,-0.012872024209506694,1.0
2022-05-07T00:00:00.000000,10000.0,0.0,10000.0,0.0,99.2852062766389,0.0,-0.010856138743134357,1.0
2022-05-08T00:00:00.000000,10000.0,0.0,10000.0,0.0,93.90478535357734,0.0,-0.054191567151203456,1.0
2022-05-09T00:00:00.000000,10000.0,0.0,10000.0,0.0,90.13802032822421,0.0,-0.04011259927990057,1.0
2022-05-10T00:00:00.000000,10000.0,0.0,10000.0,0.0,94.1857101819178,0.0,0.04490546651628827,1.0
2022-05-11T00:00:00.000000,10000.0,0.0,10000.0,0.0,94.79669881714277,0.0,0.006487062995488998,1.0
2022-05-12T00:00:00.000000,10000.0,0.0,10000.0,0.0,96.13704018435453,0.0,0.01413911437778232,1.0
2022-05-13T00:00:00.000000,10000.0,0.0,10000.0,0.0,97.73530856703633,0.0,0.01662489691399818,1.0
2022-05-14T00:00:00.000000,10000.0,0.0,10000.0,0.0,98.2596320459534,0.0,0.005364729355281431,1.0
2022-05-15T00:00:00.000000,10000.0,0.0,10000.0,0.0,97.80852964946395,0.0,-0.0045909229161216255,1.0
2022-05-16T00:00:00.000000,10000.0,0.0,10000.0,0.0,99.16358197300853,0.0,0.013854132440196745,1.0
2022-05-17T00:00:00.000000,10000.0,0.0,10000.0,0.0,99.44584103990364,0.0,0.0028463984587803253,1.0
2022-05-18T00:00:00.000000,10000.0,0.0,10000.0,0.0,104.30279926528,0.0,0.04884023479098997,1.0
2022-05-19T00:00:00.000000,10000.0,0.0,10000.0,0.0,106.33292286698085,0.0,0.019463749928106025,1.0
2022-05-20T00:00:00.000000,10000.0,0.0,10000.0,0.0,108.45052095244634,0.0,0.019914792412078587,1.0
2022-05-21T00:00:00.000000,10000.0,0.0,10000.0,0.0,105.4804954810299,0.0,-0.02738599543213572,1.0
2022-05-22T00:00:00.000000,10000.0,0.0,10000.0,0.0,107.87076079539031,0.0,0.022660732711388163,1.0
2022-05-23T00:00:00.000000,10000.0,0.0,10000.0,0.0,106.93747575032233,0.0,-0.008651881549609487,1.0
2022-05-24T00:00:00.000000,10000.0,0.0,10000.0,0.0,104.06266551919408,0.0,-0.026883094172153073,1.0
2022-05-25T00:00:00.000000,10000.0,0.0,10000.0,0.0,103.6988924888774,0.0,-0.0034957112476576156,1.0
2022-05-26T00:00:00.000000,10000.0,0.0,10000.0,0.0,107.81419773387472,0.0,0.039685141723560045,1.0
2022-05-27T00:00:00.000000,10000.0,0.0,10000.0,0.0,107.08979291614357,0.0,-0.006719011345048027,1.0
2022-05-28T00:00:00.000000,10000.0,0.0,10000.0,0.0,106.43938405431882,0.0,-0.006073490704516022,1.0
2022-05-29T00:00:00.000000,10000.0,0.0,10000.0,0.0,104.03305291853631,0.0,-0.02260752593752792,1.0
2022-05-30T00:00:00.000000,10000.0,0.0,10000.0,0.0,106.29104452322919,0.0,0.021704559669713908,1.0
2022-05-31T00:00:00.000000,10000.0,0.0,10000.0,0.0,103.08229017254907,0.0,-0.030188379134602185,1.0
2022-06-01T00:00:00.000000,10000.0,0.0,10000.0,0.0,103.66560571825663,0.0,0.005658736769731771,1.0
2022-06-02T00:00:00.000000,10000.0,0.0,10000.0,0.0,102.90636410282904,0.0,-0.007323949058775173,1.0
2022-06-03T00:00:00.000000,10000.0,0.0,10000.0,0.0,103.43650165917667,0.0,0.005151649861206702,1.0
2022-06-04T00:00:00.000000,10000.0,0.0,10000.0,0.0,100.3437853646848,0.0,-0.02989966061190243,1.0
2022-06-05T00:00:00.000000,10000.0,0.0,10000.0,0.0,101.98235935010344,0.0,0.016329601075577065,1.0
2022-06-06T00:00:00.000000,10000.0,0.0,10000.0,0.0,105.42325827386118,0.0,0.033740138448309524,1.0
2022-06-07T00:00:00.000000,10000.0,0.0,10000.0,0.0,104.90873295977582,0.0,-0.004880567367295395,1.0
2022-06-08T00:00:00.000000,10000.0,0.0,10000.0,0.0,101.45775900002101,0.0,-0.03289501133407054,1.0
2022-06-09T00:00:00.000000,10000.0,0.0,10000.0,0.0,101.50424880810347,0.0,0.0004582183614211878,1.0
2022-06-10T00:00:00.000000,10000.0,0.0,10000.0,0.0,101.08409391859566,0.0,-0.004139283768329023,1.0
2022-06-11T00:00:00.000000,10000.0,0.0,10000.0,0.0,100.84442033618177,0.0,-0.0023710316145970313,1.0
2022-06-12T00:00:00.000000,10000.0,0.0,10000.0,0.0,98.71571630125915,0.0,-0.021108793404991857,1.0
2022-06-13T00:00:00.000000,10000.0,0.0,10000.0,0.0,96.43478346818932,0.0,-0.02310607589686033,1.0
2022-06-14T00:00:00.000000,10000.0,0.0,10000.0,0.0,94.38297906629703,0.0,-0.021276600912046646,1.0
2022-06-15T00:00:00.000000,10000.0,0.0,10000.0,0.0,94.26574376693397,0.0,-0.0012421233205693854,1.0
2022-06-16T00:00:00.000000,10000.0,0.0,10000.0,0.0,95.04033767517792,0.0,0.008217130394251083,1.0
2022-06-17T00:00:00.000000,10000.0,0.0,10000.0,0.0,94.32187804644377,0.0,-0.007559523106805997,1.0
2022-06-18T00:00:00.000000,10000.0,0.0,10000.0,0.0,92.42566182786446,0.0,-0.020103673271280938,1.0
2022-06-19T00:00:00.000000,10000.0,0.0,10000.0,0.0,92.21670459228798,0.0,-0.0022608140579576668,1.0
2022-06-20T00:00:00.000000,10000.0,0.0,10000.0,0.0,94.1985587860353,0.0,0.021491271050180914,1.0
2022-06-21T00:00:00.000000,10000.0,0.0,10000.0,0.0,94.25280514263869,0.0,0.0005758724687773868,1.0
2022-06-22T00:00:00.000000,10000.0,0.0,10000.0,0.0,94.48978649600127,0.0,0.0025143161840535293,1.0
2022-06-23T00:00:00.000000,10000.0,0.0,10000.0,0.0,95.21525433021603,0.0,0.007677738103953229,1.0
2022-06-24T00:00:00.000000,10000.0,0.0,10000.0,0.0,92.80424741890336,0.0,-0.025321645447178614,1.0
2022-06-25T00:00:00.000000,10000.0,0.0,10000.0,0.0,90.51403084540902,0.0,-0.024677928405115627,1.0
2022-06-26T00:00:00.000000,10000.0,0.0,10000.0,0.0,87.81607909805032,0.0,-0.029807000330883442,1.0
2022-06-27T00:00:00.000000,10000.0,0.0,10000.0,0.0,84.98270526075076,0.0,-0.03226486386548847,1.0
2022-06-28T00:00:00.000000,10000.0,0.0,10000.0,0.0,85.85251023190884,0.0,0.010235082167474778,1.0
2022-06-29T00:00:00.000000,9059.543315752626,0.9395171670802931,9980.79447085306,921.2511551004338,83.75010500913035,-0.0019205529146940534,-0.02448857018972853,0.998079447085306
2022-06-30T00:00:00.000000,9059.543315752626,0.9395171670802931,9969.087516680163,909.5442009275371,82.68583644795791,-0.0011729481262322278,-0.012707668379119224,0.9969087516680164
2022-07-01T00:00:00.000000,9059.543315752626,0.9395171670802931,9962.736872766684,903.1935570140579,82.10850518309617,-0.000637033620464666,-0.006982226819766288,0.9962736872766684
2022-07-02T00:00:00.000000,9059.543315752626,0.9395171670802931,9977.266902966885,917.7235872142587,83.42941701947807,0.0014584376146598434,0.016087393546336714,0.9977266902966886
2022-07-03T00:00:00.000000,9059.543315752626,0.9395171670802931,9954.068738707385,894.5254229547594,81.32049299588722,-0.0023251021031222294,-0.025277942708127513,0.9954068738707386
2022-07-04T00:00:00.000000,9059.543315752626,0.9395171670802931,9985.850186186526,926.3068704339003,84.20971549399093,0.0031928097256909522,0.035528836479752135,0.9985850186186527
2022-07-05T00:00:00.000000,9059.543315752626,0.9395171670802931,9994.43172915224,934.8884133996143,84.9898557636013,0.0008593702895307798,0.009264254902583542,0.9994431729152241
2022-07-06T00:00:00.000000,9059.543315752626,0.9395171670802931,9985.382067006001,925.8387512533757,84.16715920485234,-0.0009054704050698976,-0.00967993828625011,0.9985382067006002
2022-07-07T00:00:00.000000,9059.543315752626,0.9395171670802931,9985.39117096321,925.8478552105836,84.16798683732578,9.11728479475745e-7,9.83319956695879e-6,0.998539117096321
2022-07-08T00:00:00.000000,9059.543315752626,0.9395171670802931,10007.26703633702,947.723720584394,86.15670187130854,0.0021907870206850782,0.023627926824796364,1.000726703633702
2022-07-09T00:00:00.000000,9059.543315752626,0.9395171670802931,10004.706819145742,945.1635033931159,85.92395485391962,-0.00025583580232060686,-0.002701438336585456,1.0004706819145743
2022-07-10T00:00:00.000000,9059.543315752626,0.9395171670802931,10005.860962205057,946.3176464524308,86.02887695022099,0.0001153600080620575,0.0012211041319006397,1.0005860962205058
2022-07-11T00:00:00.000000,9059.543315752626,0.9395171670802931,10026.617362746307,967.0740469936813,87.91582245397103,0.0020744242419170472,0.021933861868752368,1.0026617362746306
2022-07-12T00:00:00.000000,9059.543315752626,0.9395171670802931,10032.992857301604,973.4495415489785,88.49541286808895,0.0006358569719619857,0.006592560905875222,1.0032992857301604
2022-07-13T00:00:00.000000,9059.543315752626,0.9395171670802931,10053.739984104657,994.1966683520315,90.38151530473013,0.0020678901199410495,0.021312996634668523,1.0053739984104657
2022-07-14T00:00:00.000000,9059.543315752626,0.9395171670802931,10078.322300992275,1018.7789852396487,92.6162713854226,0.002445091769479147,0.024725808957260547,1.0078322300992275
2022-07-15T00:00:00.000000,9059.543315752626,0.9395171670802931,10078.998168421758,1019.4548526691324,92.67771387901203,0.00006706150183516052,0.0006634092764729423,1.0078998168421758
2022-07-16T00:00:00.000000,9059.543315752626,0.9395171670802931,10095.10705120902,1035.5637354563926,94.14215776876296,0.0015982622992958958,0.015801467563849408,1.009510705120902
2022-07-17T00:00:00.000000,9059.543315752626,0.9395171670802931,10070.273129334973,1010.7298135823477,91.88452850748615,-0.0024599958918782856,-0.023981065601046823,1.0070273129334975
2022-07-18T00:00:00.000000,9059.543315752626,0.9395171670802931,10050.254693608791,990.7113778561659,90.0646707141969,-0.0019878741588317127,-0.019805921876619184,1.005025469360879
2022-07-19T00:00:00.000000,9059.543315752626,0.9395171670802931,10037.649291847454,978.1059760948274,88.91872509952977,-0.0012542370462862993,-0.012723586347232287,1.0037649291847455
2022-07-20T00:00:00.000000,9059.543315752626,0.9395171670802931,10081.244097616956,1021.7007818643312,92.88188926039375,0.0043431290038106665,0.04457063634715722,1.0081244097616957
2022-07-21T00:00:00.000000,9059.543315752626,0.9395171670802931,10063.604561949549,1004.0612461969231,91.2782951088112,-0.001749737978428394,-0.01726487439426313,1.0063604561949548
2022-07-22T00:00:00.000000,9059.543315752626,0.9395171670802931,10080.209447166679,1020.6661314140531,92.78783012855028,0.0016499938083728751,0.01653772145874987,1.008020944716668
2022-07-23T00:00:00.000000,9059.543315752626,0.9395171670802931,10049.54142393172,989.998108179093,89.99982801628119,-0.003042399406053922,-0.030047066607835734,1.004954142393172
2022-07-24T00:00:00.000000,9059.543315752626,0.9395171670802931,10053.082445409218,993.5391296565922,90.3217390596902,0.00035235652335994795,0.0035767962062192207,1.0053082445409218
2022-07-25T00:00:00.000000,9059.543315752626,0.9395171670802931,10087.09768959491,1027.5543738422834,93.41403398566213,0.0033835636353728407,0.03423644139456114,1.008709768959491
2022-07-26T00:00:00.000000,9059.543315752626,0.9395171670802931,10048.018201017845,988.4748852652197,89.86135320592906,-0.003874205423565606,-0.03803155294929622,1.0048018201017845
2022-07-27T00:00:00.000000,9059.543315752626,0.9395171670802931,10068.74712817115,1009.2038124185243,91.74580112895676,0.002062986624686323,0.020970615907699875,1.006874712817115
2022-07-28T00:00:00.000000,9059.543315752626,0.9395171670802931,10070.148797258193,1010.6054815055671,91.87322559141519,0.00013920988075282416,0.0013888860404557292,1.0070148797258194
2022-07-29T00:00:00.000000,9059.543315752626,0.9395171670802931,10042.358856120556,982.8155403679309,89.34686730617554,-0.002759635601929035,-0.02749830833713234,1.0042358856120557
2022-07-30T00:00:00.000000,9059.543315752626,0.9395171670802931,10019.024213411114,959.4808976584878,87.22553615077162,-0.002323621675321849,-0.023742647273065597,1.0019024213411114
2022-07-31T00:00:00.000000,9059.543315752626,0.9395171670802931,10038.070503976282,978.5271882236565,88.9570171112415,0.0019010125297105095,0.01985061986293751,1.0038070503976282
2022-08-01T00:00:00.000000,9059.543315752626,0.9395171670802931,10030.989010605328,971.4456948527018,88.31324498660925,-0.000705463601610324,-0.00723688974223593,1.003098901060533
2022-08-02T00:00:00.000000,9059.543315752626,0.9395171670802931,10053.382324631311,993.8390088786855,90.34900080715323,0.0022324133744247745,0.023051534578450383,1.0053382324631313
2022-08-03T00:00:00.000000,9059.543315752626,0.9395171670802931,10015.551790946745,956.0084751941189,86.90986138128353,-0.00376296578235956,-0.038065052132789164,1.0015551790946746
2022-08-04T00:00:00.000000,9059.543315752626,0.9395171670802931,10048.034628848338,988.4913130957111,89.86284664506465,0.003243239971157101,0.03397756269367443,1.004803462884834
