timestamp,symbol,open,high,low,close,volume,vwap,funding_rate
2026-01-01 02:00:00,USDJPY,144.8781768,145.3132464,144.7331536,145.0232,1020,144.95068840000002,6.183698030697371e-05
2026-01-01 02:00:00,USDCHF,0.8994596399999999,0.9021607199999999,0.89855928,0.9003599999999999,1020,0.89990982,6.183698030697371e-05
2026-01-01 03:00:00,BTC/USDT,100.19969999999998,100.50059999999998,100.09939999999999,100.29999999999998,1030,100.24985,8.414709848078965e-05
2026-01-01 03:00:00,ETH/USDT,101.5777461130656,101.88278438968142,101.476066687527,101.6794255386042,1030,101.6285858258349,8.414709848078965e-05
2026-01-01 03:00:00,SOL/USDT,99.96020822343583,100.26038902891162,99.8601479549439,100.06026849192776,1030,100.0102383576818,8.414709848078965e-05
2026-01-01 03:00:00,BNB/USDT,100.458424272758,100.76010122252603,100.35786528950197,100.558983256014,1030,100.508703764386,8.414709848078965e-05
2026-01-01 03:00:00,TRX/USDT,100.11456539566126,100.41520973618877,100.01435061548541,100.21478017583709,1030,100.16467278574918,8.414709848078965e-05
2026-01-01 03:00:00,EURUSD,1.0972516500000002,1.1005467000000002,1.0961533,1.0983500000000002,1030,1.0978008250000002,8.414709848078965e-05
2026-01-01 03:00:00,GBPUSD,1.2472515,1.250997,1.246003,1.2485,1030,1.24787575,8.414709848078965e-05
2026-01-01 03:00:00,AUDUSD,0.6487655849999999,0.6507138299999999,0.64811617,0.649415,1030,0.6490902925,8.414709848078965e-05
2026-01-01 03:00:00,USDJPY,144.8897652,145.3248696,144.74473039999998,145.0348,1030,144.9622826,8.414709848078965e-05
2026-01-01 03:00:00,USDCHF,0.8996394600000001,0.90234108,0.89873892,0.90054,1030,0.90008973,8.414709848078965e-05
2026-01-01 04:00:00,BTC/USDT,100.29960000000001,100.6008,100.1992,100.4,1040,100.34980000000002,9.719379013633127e-05
2026-01-01 04:00:00,ETH/USDT,102.11615143326667,102.42280654267587,102.0139330634636,102.21836980306973,1040,102.1672606181682,9.719379013633127e-05
2026-01-01 04:00:00,SOL/USDT,99.65760800211025,99.9568800982127,99.55785063674277,99.75736536747773,1040,99.70748668479399,9.719379013633127e-05
2026-01-01 04:00:00,BNB/USDT,100.60417770829386,100.90629235606652,100.50347282570299,100.70488259088475,1040,100.65453014958932,9.719379013633127e-05
2026-01-01 04:00:00,TRX/USDT,100.00046404210092,100.30076573592103,99.90036347749421,100.10056460670762,1040,100.05051432440428,9.719379013633127e-05
2026-01-01 04:00:00,EURUSD,1.0967022000000002,1.0999956000000002,1.0956044,1.0978,1040,1.0972511000000003,9.719379013633127e-05
2026-01-01 04:00:00,GBPUSD,1.246752,1.250496,1.245504,1.248,1040,1.247376,9.719379013633127e-05
2026-01-01 04:00:00,AUDUSD,0.64857078,0.65051844,0.64792156,0.64922,1040,0.6488953900000001,9.719379013633127e-05
2026-01-01 04:00:00,USDJPY,144.9013536,145.3364928,144.7563072,145.0464,1040,144.97387680000003,9.719379013633127e-05
2026-01-01 04:00:00,USDCHF,0.89981928,0.90252144,0.8989185599999999,0.90072,1040,0.90026964,9.719379013633127e-05
2026-01-01 05:00:00,BTC/USDT,100.39949999999999,100.70099999999998,100.29899999999999,100.49999999999999,1050,100.44975,9.95407957751765e-05
2026-01-01 05:00:00,ETH/USDT,102.63743667634283,102.94565720690242,102.53469649948964,102.74017685319603,1050,102.68880676476944,9.95407957751765e-05
2026-01-01 05:00:00,SOL/USDT,99.33280960284982,99.63110632838391,99.23337736100513,99.43224184469452,1050,99.38252572377218,9.95407957751765e-05
2026-01-01 05:00:00,BNB/USDT,100.71857138084172,101.02102955315657,100.61775199007012,100.81939077161334,1050,100.76898107622755,9.95407957751765e-05
2026-01-01 05:00:00,TRX/USDT,99.877802892677,100.17773623469705,99.77782511200365,99.97778067335035,1050,99.92779178301369,9.95407957751765e-05
2026-01-01 05:00:00,EURUSD,1.0961527500000001,1.0994445000000002,1.0950555,1.09725,1050,1.096701375,9.95407957751765e-05
2026-01-01 05:00:00,GBPUSD,1.2462525,1.249995,1.2450050000000001,1.2475,1050,1.2468762500000001,9.95407957751765e-05
2026-01-01 05:00:00,AUDUSD,0.6483759750000001,0.6503230500000001,0.64772695,0.6490250000000001,1050,0.6487004875000001,9.95407957751765e-05
2026-01-01 05:00:00,USDJPY,144.912942,145.348116,144.76788399999998,145.058,1050,144.985471,9.95407957751765e-05
2026-01-01 05:00:00,USDCHF,0.8999990999999999,0.9027017999999999,0.8990982,0.9008999999999999,1050,0.9004495499999999,9.95407957751765e-05
2026-01-01 06:00:00,BTC/USDT,100.4994,100.8012,100.3988,100.6,1060,100.5497,9.092974268256818e-05
2026-01-01 06:00:00,ETH/USDT,103.13822951382308,103.4479539267775,103.03498804283828,103.24147098480789,1060,103.1898502493155,9.092974268256818e-05
2026-01-01 06:00:00,SOL/USDT,98.99079631737774,99.28806597598849,98.89170643117417,99.08988620358133,1060,99.04034126047955,9.092974268256818e-05
2026-01-01 06:00:00,BNB/USDT,100.79759849497047,101.10029398594635,100.69669999797851,100.89849699196243,1060,100.84804774346645,9.092974268256818e-05
2026-01-01 06:00:00,TRX/USDT,99.7474527333043,100.04699463340431,99.64760543327095,99.84730003333763,1060,99.79737638332097,9.092974268256818e-05
2026-01-01 06:00:00,EURUSD,1.0956033,1.0988934,1.0945066,1.0967,1060,1.0961516500000001,9.092974268256818e-05
2026-01-01 06:00:00,GBPUSD,1.245753,1.249494,1.2445060000000001,1.247,1060,1.2463765000000002,9.092974268256818e-05
2026-01-01 06:00:00,AUDUSD,0.64818117,0.65012766,0.64753234,0.64883,1060,0.6485055850000001,9.092974268256818e-05
2026-01-01 06:00:00,USDJPY,144.9245304,145.3597392,144.7794608,145.0696,1060,144.9970652,9.092974268256818e-05
2026-01-01 06:00:00,USDCHF,0.9001789200000001,0.9028821600000001,0.8992778400000001,0.9010800000000001,1060,0.9006294600000001,9.092974268256818e-05
2026-01-01 07:00:00,BTC/USDT,100.59929999999999,100.9014,100.49859999999998,100.69999999999999,1070,100.64965,7.230858817383246e-05
2026-01-01 07:00:00,ETH/USDT,103.61572553427452,103.92688386921228,103.51200608929526,103.71944497925377,1070,103.66758525676414,7.230858817383246e-05
2026-01-01 07:00:00,SOL/USDT,98.63723774060587,98.93344566174883,98.53850176689156,98.7359737143202,1070,98.68660572746305,7.230858817383246e-05
2026-01-01 07:00:00,BNB/USDT,100.83945117655622,101.1422723512606,100.73851078498811,100.94039156812435,1070,100.8899213723403,7.230858817383246e-05
2026-01-01 07:00:00,TRX/USDT,99.61044100178114,99.90957145523994,99.5107308506282,99.71015115293407,1070,99.66029607735761,7.230858817383246e-05
2026-01-01 07:00:00,EURUSD,1.0950538500000002,1.0983423,1.0939577000000003,1.0961500000000002,1070,1.0956019250000002,7.230858817383246e-05
2026-01-01 07:00:00,GBPUSD,1.2452535,1.248993,1.2440069999999999,1.2465,1070,1.24587675,7.230858817383246e-05
2026-01-01 07:00:00,AUDUSD,0.6479863650000001,0.6499322700000001,0.6473377300000001,0.6486350000000001,1070,0.6483106825000001,7.230858817383246e-05
2026-01-01 07:00:00,USDJPY,144.9361188,145.3713624,144.79103759999998,145.0812,1070,145.0086594,7.230858817383246e-05
2026-01-01 07:00:00,USDCHF,0.90035874,0.9030625200000001,0.89945748,0.9012600000000001,1070,0.9008093700000002,7.230858817383246e-05
2026-01-01 08:00:00,BTC/USDT,100.69919999999999,101.0016,100.5984,100.8,1080,100.7496,4.57272626635812e-05
2026-01-01 08:00:00,ETH/USDT,104.06776596346195,104.38028177716605,103.9635940255606,104.17193790136332,1080,104.11985193241264,4.57272626635812e-05
2026-01-01 08:00:00,SOL/USDT,98.27826374177681,98.57339366292328,98.17988710139466,98.37664038215897,1080,98.32745206196789,4.57272626635812e-05
2026-01-01 08:00:00,BNB/USDT,100.84463287763933,101.14746961300762,100.74368729918322,100.94557845609542,1080,100.89510566686738,4.57272626635812e-05
2026-01-01 08:00:00,TRX/USDT,99.46793085530688,99.76663335036785,99.36836335695322,99.56749835366054,1080,99.51771460448371,4.57272626635812e-05
2026-01-01 08:00:00,EURUSD,1.0945044000000002,1.0977912,1.0934088000000002,1.0956000000000001,1080,1.0950522000000003,4.57272626635812e-05
2026-01-01 08:00:00,GBPUSD,1.244754,1.248492,1.243508,1.246,1080,1.245377,4.57272626635812e-05
2026-01-01 08:00:00,AUDUSD,0.64779156,0.6497368800000001,0.64714312,0.64844,1080,0.64811578,4.57272626635812e-05
2026-01-01 08:00:00,USDJPY,144.9477072,145.38298559999998,144.80261439999998,145.09279999999998,1080,145.0202536,4.57272626635812e-05
2026-01-01 08:00:00,USDCHF,0.90053856,0.90324288,0.8996371200000001,0.90144,1080,0.9009892800000001,4.57272626635812e-05
2026-01-01 09:00:00,BTC/USDT,100.7991,101.1018,100.69819999999999,100.89999999999999,1090,100.84955,1.4112000805986721e-05
2026-01-01 09:00:00,ETH/USDT,104.49289749161744,104.80668997657726,104.38829999663083,104.59749498660405,1090,104.54519623911075,1.4112000805986721e-05
2026-01-01 09:00:00,SOL/USDT,97.92022008592129,98.21427480089402,97.82220184759704,98.01823832424553,1090,97.96922920508341,1.4112000805986721e-05
2026-01-01 09:00:00,BNB/USDT,100.81592707421463,101.11867760596903,100.71501023029649,100.91684391813276,1090,100.86638549617369,1.4112000805986721e-05
2026-01-01 09:00:00,TRX/USDT,99.32119747292299,99.61945932719604,99.22177685483197,99.420618091014,1090,99.3709077819685,1.4112000805986721e-05
2026-01-01 09:00:00,EURUSD,1.09395495,1.0972401,1.0928599,1.09505,1090,1.094502475,1.4112000805986721e-05
2026-01-01 09:00:00,GBPUSD,1.2442544999999998,1.2479909999999999,1.2430089999999998,1.2454999999999998,1090,1.2448772499999998,1.4112000805986721e-05
2026-01-01 09:00:00,AUDUSD,0.6475967549999999,0.6495414899999999,0.64694851,0.648245,1090,0.6479208775,1.4112000805986721e-05
2026-01-01 09:00:00,USDJPY,144.9592956,145.3946088,144.8141912,145.1044,1090,145.0318478,1.4112000805986721e-05
2026-01-01 09:00:00,USDCHF,0.90071838,0.9034232400000001,0.8998167600000001,0.9016200000000001,1090,0.9011691900000002,1.4112000805986721e-05
2026-01-01 10:00:00,BTC/USDT,100.899,101.202,100.798,101.0,1100,100.9495,-1.905679628754854e-05
2026-01-01 10:00:00,ETH/USDT,104.89041254979402,105.20539877366728,104.78541714183628,104.99540795775178,1100,104.94291025377291,-1.905679628754854e-05
2026-01-01 10:00:00,SOL/USDT,97.56941544823152,97.86241669582381,97.47174836570076,97.66708253076229,1100,97.6182489894969,-1.905679628754854e-05
2026-01-01 10:00:00,BNB/USDT,100.75822420317591,101.06080145303531,100.65736511988945,100.85908328646238,1100,100.80865374481915,-1.905679628754854e-05
2026-01-01 10:00:00,TRX/USDT,99.17160207567956,99.46941469452544,99.07233120273092,99.27087294862818,1100,99.22123751215388,-1.905679628754854e-05
2026-01-01 10:00:00,EURUSD,1.0934055,1.096689,1.092311,1.0945,1100,1.0939527500000001,-1.905679628754854e-05
2026-01-01 10:00:00,GBPUSD,1.2437550000000002,1.2474900000000002,1.24251,1.245,1100,1.2443775000000001,-1.905679628754854e-05
2026-01-01 10:00:00,AUDUSD,0.64740195,0.6493461,0.6467539,0.64805,1100,0.6477259750000001,-1.905679628754854e-05
2026-01-01 10:00:00,USDJPY,144.97088399999998,145.406232,144.82576799999998,145.11599999999999,1100,145.043442,-1.905679628754854e-05
2026-01-01 10:00:00,USDCHF,0.9008982000000001,0.9036036000000001,0.8999964,0.9018,1100,0.9013491000000001,-1.905679628754854e-05
2026-01-01 11:00:00,BTC/USDT,100.99889999999999,101.3022,100.89779999999999,101.1,1110,101.04945,-5.0127704858834476e-05
2026-01-01 11:00:00,ETH/USDT,105.26036891910374,105.57646612306502,105.15500318444998,105.3657346537575,1110,105.31305178643062,-5.0127704858834476e-05
2026-01-01 11:00:00,SOL/USDT,97.23186990708952,97.52385750440811,97.13454070798332,97.32919910619572,1110,97.28053450664262,-5.0127704858834476e-05
2026-01-01 11:00:00,BNB/USDT,100.67821759863615,100.98055458842185,100.57743860204093,100.77899659523139,1110,100.72860709693379,-5.0127704858834476e-05
2026-01-01 11:00:00,TRX/USDT,99.02056419382652,99.31792324545962,98.92144450994881,99.11968387770422,1110,99.07012403576537,-5.0127704858834476e-05
2026-01-01 11:00:00,EURUSD,1.0928560500000002,1.0961379000000002,1.0917621000000002,1.0939500000000002,1110,1.0934030250000002,-5.0127704858834476e-05
2026-01-01 11:00:00,GBPUSD,1.2432554999999998,1.246989,1.242011,1.2445,1110,1.24387775,-5.0127704858834476e-05
2026-01-01 11:00:00,AUDUSD,0.6472071450000001,0.64915071,0.6465592900000001,0.6478550000000001,1110,0.6475310725000001,-5.0127704858834476e-05
2026-01-01 11:00:00,USDJPY,144.9824724,145.4178552,144.8373448,145.1276,1110,145.05503620000002,-5.0127704858834476e-05
2026-01-01 11:00:00,USDCHF,0.90107802,0.90378396,0.90017604,0.90198,1110,0.9015290100000001,-5.0127704858834476e-05
2026-01-01 12:00:00,BTC/USDT,101.0988,101.4024,100.9976,101.2,1120,101.14940000000001,-7.568024953079282e-05
2026-01-01 12:00:00,ETH/USDT,105.60358812939886,105.92071602167934,105.49787883197203,105.70929742682569,1120,105.65644277811228,-7.568024953079282e-05
2026-01-01 12:00:00,SOL/USDT,96.91307494253944,97.20410519762214,96.81606485751186,97.010085027567,1120,96.96157998505322,-7.568024953079282e-05
2026-01-01 12:00:00,BNB/USDT,100.5839873328311,100.88604134884561,100.48330266082625,100.68467200483593,1120,100.63432966883352,-7.568024953079282e-05
2026-01-01 12:00:00,TRX/USDT,98.86953274604397,99.16643824978584,98.77056424479667,98.96850124729126,1120,98.91901699666762,-7.568024953079282e-05
2026-01-01 12:00:00,EURUSD,1.0923066000000001,1.0955868000000002,1.0912132,1.0934000000000001,1120,1.0928533000000002,-7.568024953079282e-05
2026-01-01 12:00:00,GBPUSD,1.242756,1.246488,1.241512,1.244,1120,1.243378,-7.568024953079282e-05
2026-01-01 12:00:00,AUDUSD,0.64701234,0.64895532,0.64636468,0.64766,1120,0.6473361700000001,-7.568024953079282e-05
2026-01-01 12:00:00,USDJPY,144.99406080000003,145.42947840000002,144.8489216,145.13920000000002,1120,145.06663040000004,-7.568024953079282e-05
2026-01-01 12:00:00,USDCHF,0.90125784,0.9039643199999999,0.90035568,0.90216,1120,0.90170892,-7.568024953079282e-05
2026-01-01 13:00:00,BTC/USDT,101.19869999999999,101.50259999999999,101.09739999999998,101.29999999999998,1130,101.24934999999999,-9.29014501270762e-05
2026-01-01 13:00:00,ETH/USDT,105.92163269177384,106.23971567283021,105.81560503142171,106.02766035212596,1130,105.97464652194991,-9.29014501270762e-05
2026-01-01 13:00:00,SOL/USDT,96.61777450830753,96.90791797529945,96.52106001931023,96.71448899730484,1130,96.6661317528062,-9.29014501270762e-05
2026-01-01 13:00:00,BNB/USDT,100.48449783636266,100.7862530851205,100.38391275344338,100.58508291928194,1130,100.5347903778223,-9.29014501270762e-05
2026-01-01 13:00:00,TRX/USDT,98.71995651992755,99.01641284581322,98.62113774463234,98.81877529522278,1130,98.76936590757518,-9.29014501270762e-05
2026-01-01 13:00:00,EURUSD,1.09175715,1.0950357000000002,1.0906643,1.09285,1130,1.092303575,-9.29014501270762e-05
2026-01-01 13:00:00,GBPUSD,1.2422565,1.245987,1.2410130000000001,1.2435,1130,1.2428782500000002,-9.29014501270762e-05
2026-01-01 13:00:00,AUDUSD,0.6468175349999999,0.64875993,0.6461700699999999,0.647465,1130,0.6471412675,-9.29014501270762e-05
2026-01-01 13:00:00,USDJPY,145.0056492,145.4411016,144.8604984,145.1508,1130,145.0782246,-9.29014501270762e-05
2026-01-01 13:00:00,USDCHF,0.9014376599999999,0.9041446799999999,0.9005353199999999,0.9023399999999999,1130,0.90188883,-9.29014501270762e-05
2026-01-01 14:00:00,BTC/USDT,101.29860000000001,101.6028,101.19720000000001,101.4,1140,101.34930000000001,-9.989549170979283e-05
2026-01-01 14:00:00,ETH/USDT,106.2167627958566,106.53573205350182,106.11043970997486,106.32308588173834,1140,106.26992433879747,-9.989549170979283e-05
2026-01-01 14:00:00,SOL/USDT,96.34977590533761,96.63911457172001,96.25332968321014,96.44622212746508,1140,96.39799901640136,-9.989549170979283e-05
2026-01-01 14:00:00,BNB/USDT,100.38904053332286,100.69050912351301,100.28855100325947,100.48953006338624,1140,100.43928529835455,-9.989549170979283e-05
2026-01-01 14:00:00,TRX/USDT,98.57325465514471,98.8692704348899,98.47458272856298,98.67192658172644,1140,98.62259061843558,-9.989549170979283e-05
2026-01-01 14:00:00,EURUSD,1.0912077,1.0944846000000001,1.0901154,1.0923,1140,1.0917538500000001,-9.989549170979283e-05
2026-01-01 14:00:00,GBPUSD,1.2417569999999998,1.2454859999999999,1.240514,1.2429999999999999,1140,1.2423785,-9.989549170979283e-05
2026-01-01 14:00:00,AUDUSD,0.64662273,0.64856454,0.6459754600000001,0.64727,1140,0.646946365,-9.989549170979283e-05
2026-01-01 14:00:00,USDJPY,145.0172376,145.4527248,144.87207519999998,145.1624,1140,145.0898188,-9.989549170979283e-05
2026-01-01 14:00:00,USDCHF,0.90161748,0.90432504,0.90071496,0.90252,1140,0.90206874,-9.989549170979283e-05
2026-01-01 15:00:00,BTC/USDT,101.39849999999998,101.70299999999999,101.29699999999998,101.49999999999999,1150,101.44924999999999,-9.589242746631385e-05
2026-01-01 15:00:00,ETH/USDT,106.49187367195987,106.81166908839218,106.38527519981575,106.59847214410397,1150,106.54517290803192,-9.589242746631385e-05
2026-01-01 15:00:00,SOL/USDT,96.11179799671692,96.40042201472508,96.0155899907142,96.20800600271964,1150,96.15990199971829,-9.589242746631385e-05
2026-01-01 15:00:00,BNB/USDT,100.30665614554584,100.6078773351721,100.20624908233708,100.4070632087546,1150,100.35685967715023,-9.589242746631385e-05
2026-01-01 15:00:00,TRX/USDT,98.43078773062228,98.72637568176529,98.3322584135746,98.52931704766995,1150,98.48005238914612,-9.589242746631385e-05
2026-01-01 15:00:00,EURUSD,1.0906582500000002,1.0939335000000001,1.0895665000000003,1.0917500000000002,1150,1.0912041250000002,-9.589242746631385e-05
2026-01-01 15:00:00,GBPUSD,1.2412575,1.244985,1.2400149999999999,1.2425,1150,1.24187875,-9.589242746631385e-05
2026-01-01 15:00:00,AUDUSD,0.646427925,0.6483691500000001,0.6457808500000001,0.6470750000000001,1150,0.6467514625000002,-9.589242746631385e-05
2026-01-01 15:00:00,USDJPY,145.028826,145.464348,144.883652,145.174,1150,145.101413,-9.589242746631385e-05
2026-01-01 15:00:00,USDCHF,0.9017972999999999,0.9045053999999999,0.9008946,0.9027,1150,0.90224865,-9.589242746631385e-05
2026-01-01 16:00:00,BTC/USDT,101.49839999999999,101.80319999999999,101.3968,101.6,1160,101.5492,-8.1332939156758e-05
2026-01-01 16:00:00,ETH/USDT,106.75041535400916,107.07098717188907,106.64355808138254,106.8572726266358,1160,106.80384399032249,-8.1332939156758e-05
2026-01-01 16:00:00,SOL/USDT,95.90536281518484,96.19336690772293,95.80936145100547,96.0013641793642,1160,95.95336349727452,-8.1332939156758e-05
2026-01-01 16:00:00,BNB/USDT,100.24557258431244,100.54661033982089,100.14522666580962,100.34591850281525,1160,100.29574554356385,-8.1332939156758e-05
2026-01-01 16:00:00,TRX/USDT,98.29383004482023,98.5890067116215,98.19543782255315,98.39222226708732,1160,98.34302615595378,-8.1332939156758e-05
2026-01-01 16:00:00,EURUSD,1.0901088,1.0933824,1.0890176000000003,1.0912000000000002,1160,1.0906544000000002,-8.1332939156758e-05
2026-01-01 16:00:00,GBPUSD,1.240758,1.244484,1.239516,1.242,1160,1.241379,-8.1332939156758e-05
2026-01-01 16:00:00,AUDUSD,0.64623312,0.64817376,0.64558624,0.64688,1160,0.6465565600000001,-8.1332939156758e-05
2026-01-01 16:00:00,USDJPY,145.0404144,145.4759712,144.89522879999998,145.1856,1160,145.1130072,-8.1332939156758e-05
2026-01-01 16:00:00,USDCHF,0.9019771200000001,0.9046857600000001,0.9010742400000001,0.9028800000000001,1160,0.9024285600000002,-8.1332939156758e-05
2026-01-01 17:00:00,BTC/USDT,101.5983,101.90339999999999,101.49659999999999,101.69999999999999,1170,101.64914999999999,-5.7819824174430895e-05
2026-01-01 17:00:00,ETH/USDT,106.9962970669005,107.3176072683026,106.88919366643313,107.10340046736786,1170,107.04984876713418,-5.7819824174430895e-05
2026-01-01 17:00:00,SOL/USDT,95.7307348844905,96.01821456882831,95.63490832304456,95.82656144593643,1170,95.77864816521347,-5.7819824174430895e-05
2026-01-01 17:00:00,BNB/USDT,100.21269337867777,100.51363239783296,100.1123803722927,100.31300638506283,1170,100.26284988187031,-5.7819824174430895e-05
2026-01-01 17:00:00,TRX/USDT,98.16354365383857,98.45832907021646,98.06528184837929,98.26180545929788,1170,98.21267455656823,-5.7819824174430895e-05
2026-01-01 17:00:00,EURUSD,1.08955935,1.0928313,1.0884687000000002,1.0906500000000001,1170,1.090104675,-5.7819824174430895e-05
2026-01-01 17:00:00,GBPUSD,1.2402585000000002,1.243983,1.239017,1.2415,1170,1.24087925,-5.7819824174430895e-05
2026-01-01 17:00:00,AUDUSD,0.6460383150000001,0.64797837,0.6453916300000001,0.6466850000000001,1170,0.6463616575000001,-5.7819824174430895e-05
2026-01-01 17:00:00,USDJPY,145.0520028,145.4875944,144.9068056,145.1972,1170,145.12460140000002,-5.7819824174430895e-05
2026-01-01 17:00:00,USDCHF,0.9021569400000001,0.9048661200000001,0.9012538800000001,0.9030600000000001,1170,0.9026084700000001,-5.7819824174430895e-05
2026-01-01 18:00:00,BTC/USDT,101.6982,102.00359999999999,101.5964,101.8,1180,101.7491,-2.7941549819892586e-05
2026-01-01 18:00:00,ETH/USDT,107.2337788880518,107.55580224807598,107.12643776804374,107.34112000805986,1180,107.28744944805584,-2.7941549819892586e-05
2026-01-01 18:00:00,SOL/USDT,95.58691067366576,95.87395845346656,95.49122808039881,95.68259326693268,1180,95.63475197029922,-2.7941549819892586e-05
2026-01-01 18:00:00,BNB/USDT,100.21316844747155,100.51410889325975,100.11285496554216,100.31348192940095,1180,100.26332518843626,-2.7941549819892586e-05
2026-01-01 18:00:00,TRX/USDT,98.0409546962916,98.33537197766185,97.94281560250153,98.13909379008169,1180,98.09002424318665,-2.7941549819892586e-05
2026-01-01 18:00:00,EURUSD,1.0890099,1.0922802,1.0879198,1.0901,1180,1.0895549500000001,-2.7941549819892586e-05
2026-01-01 18:00:00,GBPUSD,1.239759,1.2434820000000002,1.238518,1.241,1180,1.2403795000000002,-2.7941549819892586e-05
2026-01-01 18:00:00,AUDUSD,0.64584351,0.64778298,0.64519702,0.64649,1180,0.6461667550000001,-2.7941549819892586e-05
2026-01-01 18:00:00,USDJPY,145.06359120000002,145.49921760000004,144.9183824,145.20880000000002,1180,145.13619560000004,-2.7941549819892586e-05
2026-01-01 18:00:00,USDCHF,0.9023367600000001,0.9050464800000001,0.90143352,0.90324,1180,0.9027883800000001,-2.7941549819892586e-05
2026-01-01 19:00:00,BTC/USDT,101.79809999999999,102.10379999999999,101.69619999999999,101.89999999999999,1190,101.84904999999999,5.0127009882172725e-06
2026-01-01 19:00:00,ETH/USDT,107.46735368559064,107.79007847143325,107.35977875697643,107.57492861420484,1190,107.52114114989774,5.0127009882172725e-06
2026-01-01 19:00:00,SOL/USDT,95.471658604638,95.7583602821294,95.37609137880752,95.56722583046846,1190,95.51944221755323,5.0127009882172725e-06
2026-01-01 19:00:00,BNB/USDT,100.25007390228814,100.55112517526798,100.14972347796153,100.35042432661476,1190,100.30024911445146,5.0127009882172725e-06
2026-01-01 19:00:00,TRX/USDT,97.92693248729447,98.22100735962869,97.82890752984972,98.0249574447392,1190,97.97594496601684,5.0127009882172725e-06
2026-01-01 19:00:00,EURUSD,1.0884604500000001,1.0917291000000002,1.0873709000000003,1.0895500000000002,1190,1.0890052250000004,5.0127009882172725e-06
2026-01-01 19:00:00,GBPUSD,1.2392595,1.242981,1.238019,1.2405,1190,1.23987975,5.0127009882172725e-06
